k,epoch,optimal_threshold,non_os_detected_threshold,non_os_all_threshold,detected_threshold,all_threshold
10,1,0.3634728789329529,0.5532182455062866,0.5532151460647583,0.5532182455062866,0.553222119808197
10,2,0.3545123994350433,0.5781693458557129,0.5732734799385071,0.578153133392334,0.573222279548645
10,3,0.36849154233932496,0.6010735034942627,0.5893948078155518,0.6011179089546204,0.5936310291290283
10,4,0.45096936225891116,0.6066490411758423,0.5932297706604004,0.6067010760307312,0.5973829627037048
10,5,0.44749151468276976,0.5931717157363892,0.5802633762359619,0.5936909317970276,0.5867599844932556
10,6,0.4645000874996185,0.6075103282928467,0.5907536149024963,0.6077207326889038,0.5940917134284973
10,7,0.4617672264575958,0.604753851890564,0.5938110947608948,0.6050284504890442,0.5977853536605835
10,8,0.4615829288959503,0.6117010116577148,0.6001623868942261,0.6121083498001099,0.6036551594734192
10,9,0.4618128776550293,0.9719735383987427,0.9718602895736694,0.9719698429107666,0.9720236659049988
10,10,0.4764507234096527,0.9854344129562378,0.9842458367347717,0.9854925274848938,0.9846124053001404
10,11,0.47900623083114624,0.8854363560676575,0.9097414612770081,0.8850951790809631,0.9043459296226501
10,12,0.4853172183036804,0.9697633385658264,0.9695869088172913,0.9697460532188416,0.9676849246025085
10,13,0.46600351929664613,0.9176308512687683,0.9335036873817444,0.9176007509231567,0.9303762316703796
10,14,0.47986686825752256,0.9635336995124817,0.9613866209983826,0.9635631442070007,0.9608226418495178
10,15,0.47318701148033143,0.9502261877059937,0.9584599137306213,0.9500362277030945,0.9580285549163818
10,16,0.4925308167934418,0.9471204280853271,0.9551129341125488,0.9468682408332825,0.9508290886878967
10,17,0.4992702484130859,0.7716473937034607,0.8245260715484619,0.7695174813270569,0.7186006903648376
10,18,0.48609564304351804,0.9295536279678345,0.9359080195426941,0.9295198321342468,0.9339144229888916
15,1,0.3663386285305023,0.30770325660705566,0.3078041672706604,0.30770325660705566,0.30778780579566956
20,1,0.3572155237197876,0.47751933336257935,0.4775089621543884,0.47751933336257935,0.47751307487487793
25,1,0.35935966968536376,0.5872284770011902,0.5871803164482117,0.5872284770011902,0.587200939655304
25,2,0.3656278371810913,0.6170092225074768,0.6066372394561768,0.6170534491539001,0.6079762578010559
25,3,0.3789234459400177,0.6235519051551819,0.615381121635437,0.6236164569854736,0.6153370141983032
25,4,0.4529876708984375,0.6274374723434448,0.6165888905525208,0.6274603009223938,0.6167657971382141
25,5,0.39378052949905396,0.6402037739753723,0.6306187510490417,0.6402037739753723,0.63013756275177
25,6,0.4633009314537048,0.6555605530738831,0.6498847007751465,0.6558377146720886,0.6498598456382751
25,7,0.45941720604896547,0.6422391533851624,0.631017804145813,0.6423138380050659,0.629696786403656
25,8,0.45679407119750975,0.6401416063308716,0.6290187835693359,0.6404678225517273,0.6300140619277954
25,9,0.4602327346801758,0.849298357963562,0.8414062261581421,0.8493030667304993,0.8419125080108643
25,10,0.4737061083316803,0.874879777431488,0.8559186458587646,0.8750163912773132,0.8591713309288025
25,11,0.47251107096672057,0.6128278374671936,0.6547402739524841,0.6122215986251831,0.6688689589500427
25,12,0.4693858861923218,0.88743656873703,0.8733786344528198,0.8874920010566711,0.8713476657867432
25,13,0.4793702781200409,0.8217267394065857,0.8031480312347412,0.8224785327911377,0.8073071241378784
25,14,0.472702693939209,0.7921621799468994,0.7889569997787476,0.7919831871986389,0.8025504350662231
30,1,0.3687947869300842,0.5626522898674011,0.5626522302627563,0.5626522898674011,0.562655508518219
30,2,0.42440317273139955,0.5748243927955627,0.5721498131752014,0.5748380422592163,0.5728852152824402
30,3,0.3783984243869781,0.5834701061248779,0.5752938985824585,0.5835249423980713,0.5742831826210022
30,4,0.3837151527404785,0.5871853232383728,0.5812166333198547,0.5871949791908264,0.580771803855896
30,5,0.4467287302017212,0.584473729133606,0.581068217754364,0.5844765901565552,0.5800029635429382
30,6,0.4542813181877136,0.5860547423362732,0.5789945721626282,0.58621746301651,0.5794867277145386
30,7,0.4499661922454834,0.5948010087013245,0.5909362435340881,0.5947913527488708,0.5911176204681396
30,8,0.4589486956596375,0.5957711338996887,0.5900936722755432,0.5958079099655151,0.5899242162704468
30,9,0.4621790826320648,0.6575213670730591,0.6681580543518066,0.6577669382095337,0.6716809272766113
30,10,0.4658929705619812,0.843457043170929,0.8294721841812134,0.8435009121894836,0.8264403343200684
30,11,0.46392006874084474,0.5587513446807861,0.5951868295669556,0.5591670274734497,0.6003163456916809
30,12,0.4715433239936829,0.8602413535118103,0.8225094079971313,0.8606557846069336,0.8260300159454346
30,13,0.47162753343582153,0.7295756936073303,0.7276442646980286,0.7297455668449402,0.7318021655082703
30,14,0.47133967876434324,0.7433809638023376,0.7660924196243286,0.7434081435203552,0.7698029279708862
30,15,0.4810508072376251,0.677241325378418,0.6927437782287598,0.6783813834190369,0.7192256450653076
30,16,0.473811662197113,0.7893490195274353,0.7526803612709045,0.7912321090698242,0.7532892227172852
30,17,0.4711887717247009,0.7644858360290527,0.7837520837783813,0.7630188465118408,0.8021612763404846
30,18,0.47328532338142393,0.7328160405158997,0.721085250377655,0.7334049344062805,0.7243174910545349
40,1,0.36509320735931394,0.3848879635334015,0.38490214943885803,0.3848879337310791,0.38491401076316833
50,1,0.3617430984973907,0.7218232154846191,0.7217598557472229,0.7218233346939087,0.7217647433280945
