k,epoch,optimal_threshold,non_os_detected_threshold,non_os_all_threshold,detected_threshold,all_threshold
15,1,0.6076763868331909,0.6120762825012207,0.6119933128356934,0.6121238470077515,0.6120907068252563
15,2,0.597500005364418,0.6144669651985168,0.6124023795127869,0.6150233149528503,0.6116633415222168
15,3,0.5415118396282196,0.6187824010848999,0.6129069924354553,0.6191909313201904,0.6155104041099548
15,4,0.6085562825202941,0.7697960138320923,0.757840633392334,0.7709630131721497,0.7768449783325195
15,5,0.5358168244361877,0.8173535466194153,0.7629990577697754,0.8228313326835632,0.7850709557533264
15,6,0.5568866491317749,0.7751716375350952,0.755540668964386,0.7755730748176575,0.7682430744171143
15,7,0.5358440220355988,0.7562720775604248,0.7447817325592041,0.7507612705230713,0.758976399898529
15,8,0.5204998254776001,0.7280176281929016,0.7461755275726318,0.7093433737754822,0.7584136128425598
15,9,0.45442247986793516,0.6882253289222717,0.6872145533561707,0.672653317451477,0.6951764225959778
15,10,0.516933923959732,0.6539240479469299,0.6431903839111328,0.6256393790245056,0.6747685670852661
15,11,0.5357748448848725,0.6122413873672485,0.40190446376800537,0.5820339322090149,0.6583083868026733
15,12,0.5337211132049561,0.49820923805236816,0.3179369866847992,0.49820923805236816,0.48699456453323364
15,13,0.5004021108150483,0.6102417707443237,0.5177964568138123,0.5825190544128418,0.631980836391449
15,14,0.534652978181839,0.5879082083702087,0.17011228203773499,0.5696823000907898,0.5879132747650146
15,15,0.5179429054260254,0.49323710799217224,0.15753476321697235,0.37147122621536255,0.4827495813369751
15,16,0.4489446938037872,0.5168989300727844,0.035355232656002045,0.49576255679130554,0.41594821214675903
15,17,0.5269353032112122,0.8002354502677917,0.3940342664718628,0.7832843661308289,0.8161207437515259
15,18,0.5300974607467651,0.3061067461967468,0.018944066017866135,0.2920144200325012,0.2957090735435486
20,1,0.6018452525138855,0.6044980883598328,0.6045383214950562,0.604508101940155,0.6045202016830444
20,2,0.5470064580440521,0.6093478202819824,0.6010527014732361,0.6109455227851868,0.6041827201843262
20,3,0.5357639253139496,0.6108568906784058,0.6022223234176636,0.6127415299415588,0.606969952583313
