k,epoch,optimal_threshold,non_os_detected_threshold,non_os_all_threshold,detected_threshold,all_threshold
30,14,0.2696554362773895,0.6295396089553833,0.6125258803367615,0.6215724945068359,0.616245448589325
30,16,0.1695052057504654,0.6240710616111755,0.6206994652748108,0.6260557174682617,0.623849093914032
30,18,0.16640999615192414,0.6185347437858582,0.6059739589691162,0.6173213720321655,0.613161563873291
40,2,0.15125892013311387,0.3366974890232086,0.3497673273086548,0.3320697247982025,0.3309071660041809
40,4,0.11390848755836487,0.2188243269920349,0.19048981368541718,0.2149946242570877,0.12407386302947998
40,6,0.23994256556034088,0.3524393141269684,0.3658129870891571,0.35292479395866394,0.35474884510040283
40,8,0.19921441674232482,0.32829755544662476,0.33420222997665405,0.3270018398761749,0.3063278794288635
40,10,0.27491633892059325,0.32958483695983887,0.3388289511203766,0.33048853278160095,0.33464986085891724
40,12,0.0804495096206665,0.2776918113231659,0.2814812660217285,0.31334009766578674,0.29099956154823303
40,14,0.15994752645492555,0.23612244427204132,0.2695777118206024,0.30233702063560486,0.3051609992980957
40,16,0.22505533397197724,0.2190728485584259,0.30612024664878845,0.30073824524879456,0.304659903049469
40,18,0.16479526162147523,0.2834610641002655,0.2900097668170929,0.2845860719680786,0.2937767505645752
50,2,0.27015335857868195,0.2183465212583542,0.21700069308280945,0.21683327853679657,0.2051454484462738
50,4,0.15019512176513672,0.22033953666687012,0.205361008644104,0.2160034477710724,0.1957898736000061
50,6,0.28372701108455656,0.23194648325443268,0.15290160477161407,0.21994294226169586,0.0833335816860199
50,8,0.13485293984413146,0.10408201068639755,0.21809878945350647,0.07870908826589584,0.14951191842556
50,10,0.17581222653388978,0.21121174097061157,0.18698763847351074,0.1921466886997223,0.13432350754737854
50,12,0.18643083572387695,0.14395439624786377,0.1297856867313385,0.12181534618139267,0.040877655148506165
50,14,0.2859002485871315,0.15749011933803558,0.18279440701007843,0.09346308559179306,0.08991450816392899
50,16,0.19851945638656615,0.11875591427087784,0.1335393190383911,0.10761626809835434,0.0377219058573246
50,18,0.31109861433506014,0.14376777410507202,0.20421352982521057,0.10646378993988037,0.14464543759822845
100,2,0.17553061693906785,0.6334946155548096,0.5840279459953308,0.6386493444442749,0.6393886804580688
100,4,0.20374650359153748,0.5315610766410828,0.548137903213501,0.5324566960334778,0.540164053440094
100,6,0.13995389640331268,0.5194018483161926,0.519447922706604,0.5208049416542053,0.5214413404464722
100,8,0.07022202610969544,0.515178382396698,0.5152358412742615,0.5154069066047668,0.5157177448272705
100,10,0.13753001242876053,0.5038125514984131,0.5069922208786011,0.5150643587112427,0.5152131915092468
100,12,0.13177157640457154,0.5055260062217712,0.5066341161727905,0.5054964423179626,0.5055895447731018
100,14,0.08698639646172523,0.5067338347434998,0.5069936513900757,0.5067749619483948,0.509939432144165
100,16,0.1827172100543976,0.5027440190315247,0.50485759973526,0.5014801025390625,0.5020154118537903
100,18,0.14518557190895082,0.4956968128681183,0.48787257075309753,0.4965231120586395,0.496281236410141
