k,epoch,optimal_threshold,non_os_detected_threshold,non_os_all_threshold,detected_threshold,all_threshold
5,4,0.30339733362197874,0.7196429371833801,0.6404286026954651,0.7229196429252625,0.6915189027786255
5,6,0.29550415873527525,0.9330780506134033,0.9565273523330688,0.9306966662406921,0.967205822467804
5,8,0.30076677203178404,0.9682328701019287,0.9800476431846619,0.9640260934829712,0.9871625304222107
5,10,0.2911179542541504,0.9801492094993591,0.9699128270149231,0.9699632525444031,0.9845385551452637
5,12,0.29505059123039246,0.9949064254760742,0.9423127174377441,0.9959750771522522,0.9957748055458069
5,14,0.33885343074798585,0.9910843372344971,0.8150036334991455,0.9932015538215637,0.9944189786911011
5,16,0.3152778998017311,0.9771642088890076,0.9179204702377319,0.9883710145950317,0.9961643218994141
5,18,0.31510817259550095,0.9855300188064575,0.9133241176605225,0.9929656982421875,0.997450053691864
10,4,0.2989325761795044,0.14129520952701569,0.20257066190242767,0.16805288195610046,0.19722722470760345
10,6,0.30645824074745176,0.8690043091773987,0.32771167159080505,0.8908580541610718,0.9246307611465454
10,8,0.2967216283082962,0.9336519837379456,0.4402318000793457,0.922274649143219,0.4588976204395294
10,10,0.2971718430519104,0.9817392230033875,0.9345266222953796,0.9802283644676208,0.9637035727500916
10,12,0.3000000655651093,0.9807062149047852,0.9891753792762756,0.9580881595611572,0.9927300810813904
10,14,0.30324284434318544,0.984505832195282,0.9296197891235352,0.9920303821563721,0.9835435152053833
10,16,0.29279006123542783,0.9771554470062256,0.7699820399284363,0.9881560802459717,0.9928644895553589
10,18,0.29925493001937864,0.6299613118171692,0.4005465507507324,0.9068743586540222,0.979870080947876
20,4,0.33545319736003876,0.08322156220674515,0.0755404531955719,0.0908522978425026,0.09395725280046463
20,6,0.32180176973342894,0.473754346370697,0.14666154980659485,0.5321372151374817,0.33540886640548706
20,8,0.335991433262825,0.2544258236885071,0.07391425222158432,0.42182543873786926,0.4759621322154999
20,10,0.2893850803375244,0.6266395449638367,0.5080456137657166,0.5890258550643921,0.7682662606239319
20,12,0.32282029986381533,0.3941378593444824,0.11511615663766861,0.23489373922348022,0.5725972652435303
20,14,0.2903781205415726,0.6970276832580566,0.0032989648170769215,0.5478047132492065,0.9515765905380249
20,16,0.2897467613220215,0.595029354095459,0.004194335546344519,0.39439573884010315,0.9308112859725952
20,18,0.28923197090625763,0.5909653902053833,0.00038359666359610856,0.5312627553939819,0.9156090617179871
25,4,0.2678087830543518,0.07365110516548157,0.09187529236078262,0.0684555396437645,0.08528605848550797
25,6,0.2993197560310364,0.5026997923851013,0.37992024421691895,0.23788982629776,0.23237110674381256
25,8,0.28495476245880125,0.3645705580711365,0.10226833820343018,0.15406976640224457,0.5681676864624023
25,10,0.297455245256424,0.5446656942367554,0.28025349974632263,0.22223342955112457,0.5000322461128235
25,12,0.27795110940933226,0.7631899118423462,0.8564059734344482,0.514825165271759,0.8103770017623901
25,14,0.3135699421167374,0.7445810437202454,0.37252238392829895,0.29813504219055176,0.5852470397949219
25,16,0.29233956038951875,0.6171594858169556,0.457805335521698,0.407074511051178,0.697858452796936
25,18,0.2901127964258194,0.7555359601974487,0.21349987387657166,0.31411805748939514,0.6189892292022705
30,4,0.28765828609466554,0.08135128766298294,0.07507659494876862,0.07865796238183975,0.08552268147468567
30,6,0.2902166903018951,0.5871487855911255,0.11718674749135971,0.585307240486145,0.5543070435523987
30,8,0.25939162224531176,0.6344820261001587,0.6840366721153259,0.33179840445518494,0.8536071181297302
30,10,0.2923621654510498,0.6648044586181641,0.7847640514373779,0.5381360054016113,0.897931694984436
30,12,0.29259043335914614,0.22065766155719757,0.35843563079833984,0.2260335087776184,0.9068742990493774
30,14,0.31511190831661223,0.09064004570245743,0.051116619259119034,0.1618865430355072,0.8492065072059631
30,16,0.3273022323846817,0.019435126334428787,0.01279318705201149,0.05825221538543701,0.7005924582481384
