k,epoch,optimal_threshold,non_os_detected_threshold,non_os_all_threshold,detected_threshold,all_threshold
10,1,0.4388467311859131,0.31723159551620483,0.317011296749115,0.31730011105537415,0.3171786963939667
10,2,0.3700867176055908,0.054827187210321426,0.16486233472824097,0.05416979640722275,0.16478700935840607
10,3,0.2780967473983765,0.15594488382339478,0.21181124448776245,0.1564396172761917,0.21396298706531525
10,4,0.3432303547859192,0.01959226466715336,0.06176063418388367,0.020259181037545204,0.07975097000598907
10,5,0.3598494529724121,0.0027059782296419144,0.09298141300678253,0.002560216933488846,0.08137419819831848
10,6,0.37659274935722353,0.8267772793769836,0.8201512098312378,0.826845645904541,0.8210873007774353
10,7,0.38042483329772947,0.8636043667793274,0.8546271324157715,0.8636043667793274,0.8578609824180603
10,8,0.3857283413410187,0.8907307386398315,0.879465639591217,0.890641987323761,0.8839462995529175
10,9,0.3876859724521637,0.8910917043685913,0.87977534532547,0.8912870287895203,0.8843734860420227
10,10,0.3887425780296326,0.8938108682632446,0.8822433352470398,0.8938108682632446,0.88640958070755
10,11,0.44542402029037476,0.8974725008010864,0.885817289352417,0.8974318504333496,0.891812264919281
10,12,0.4453247547149658,0.896647572517395,0.8852732181549072,0.896838366985321,0.8911494612693787
10,13,0.4485154688358307,0.8993011116981506,0.8875367641448975,0.8993011116981506,0.8937691450119019
10,14,0.45148059725761414,0.9029760956764221,0.8911274075508118,0.9032770991325378,0.8964014649391174
10,15,0.452704644203186,0.9020588397979736,0.891668438911438,0.9021438360214233,0.8966367840766907
10,16,0.4537153780460358,0.9028233289718628,0.8925147652626038,0.9030018448829651,0.8969722390174866
10,17,0.45493861436843874,0.9080917835235596,0.8978046178817749,0.9081250429153442,0.9023775458335876
10,18,0.45461458563804624,0.9069682955741882,0.8973484635353088,0.9071144461631775,0.901783287525177
15,1,0.46651850938796996,0.5519043207168579,0.5519525408744812,0.5519020557403564,0.5519469976425171
15,2,0.3706237256526947,0.5559898614883423,0.5550371408462524,0.5560355186462402,0.5551616549491882
20,1,0.4657416820526123,0.18980403244495392,0.1898830085992813,0.18979716300964355,0.18986839056015015
20,2,0.2929235279560089,0.058080270886421204,0.07860619574785233,0.06460298597812653,0.10898902267217636
20,3,0.2879956603050232,0.0009424736490473151,0.0027369314339011908,0.001962263835594058,0.01912233605980873
20,4,0.4254005253314972,0.01529005542397499,0.05329275131225586,0.014380658976733685,0.047584597021341324
20,5,0.35819979310035704,0.009506178088486195,0.06420691311359406,0.008663215674459934,0.06126021966338158
20,6,0.3834773600101471,0.6597216725349426,0.6546895503997803,0.675187349319458,0.6602444648742676
20,7,0.38628947734832764,0.6889490485191345,0.6379906535148621,0.6965480446815491,0.6607516407966614
20,8,0.38900914788246155,0.6908577680587769,0.6339741945266724,0.692767858505249,0.6548807621002197
20,9,0.39136138558387756,0.6788837313652039,0.61318039894104,0.681235134601593,0.6325331330299377
20,10,0.39269384145736697,0.6850244402885437,0.6177783012390137,0.6880882382392883,0.6359553933143616
20,11,0.393513023853302,0.6986923813819885,0.6237422823905945,0.698731005191803,0.6493868827819824
20,12,0.39357264041900636,0.7031318545341492,0.6305244565010071,0.7031450271606445,0.6567012071609497
20,13,0.39401777386665343,0.7063108682632446,0.6375616788864136,0.708893895149231,0.6602588891983032
20,14,0.3946452736854553,0.7352983355522156,0.6633416414260864,0.7350119352340698,0.696182131767273
20,15,0.3961771309375763,0.735215961933136,0.6700089573860168,0.7339209914207458,0.693437933921814
20,16,0.39516664743423463,0.7350198030471802,0.6813660264015198,0.737326979637146,0.7027742266654968
20,17,0.3947781264781952,0.7416481971740723,0.690636396408081,0.7413646578788757,0.709879457950592
20,18,0.39634227752685547,0.7601071000099182,0.7121328115463257,0.7601071000099182,0.7316282391548157
25,1,0.46492944955825805,0.7812631130218506,0.7812832593917847,0.7812837958335876,0.7812995910644531
25,2,0.358702689409256,0.7906978130340576,0.786770761013031,0.7891905903816223,0.7861096262931824
25,3,0.2671192526817322,0.7919159531593323,0.7869651913642883,0.7945660948753357,0.7911352515220642
25,4,0.43697342872619627,0.8133691549301147,0.8082078099250793,0.8121066689491272,0.8120518922805786
25,5,0.2890192449092865,0.7046428322792053,0.6989834308624268,0.7046428322792053,0.6991540193557739
25,6,0.3763887584209442,0.592978835105896,0.5290248990058899,0.5914306640625,0.5423867106437683
25,7,0.3877663791179657,0.456253319978714,0.40190500020980835,0.45875370502471924,0.4332931935787201
25,8,0.3889279901981354,0.43367165327072144,0.3933830261230469,0.4350030720233917,0.40681192278862
25,9,0.392879581451416,0.43786385655403137,0.4050963819026947,0.43393197655677795,0.4112391769886017
25,10,0.3968648135662079,0.4653186798095703,0.4204564094543457,0.4619038999080658,0.42538270354270935
25,11,0.3953417241573334,0.49214813113212585,0.422165185213089,0.49260228872299194,0.4233178198337555
25,12,0.39594162106513975,0.49753302335739136,0.4263772666454315,0.5007997155189514,0.43022748827934265
25,13,0.3964168131351471,0.5047978758811951,0.4270145297050476,0.5103812217712402,0.42883938550949097
25,14,0.3965404391288757,0.5334754586219788,0.4489884674549103,0.540474534034729,0.45063769817352295
25,15,0.39763806462287904,0.5447535514831543,0.4596843123435974,0.5573340058326721,0.45839056372642517
25,16,0.39766305685043335,0.5501005053520203,0.46556180715560913,0.5571421980857849,0.4655267298221588
25,17,0.4009673535823822,0.590984046459198,0.49725475907325745,0.6005135178565979,0.49659430980682373
25,18,0.4013162016868591,0.6005889773368835,0.5122183561325073,0.6122201681137085,0.512259304523468
30,1,0.4621870756149292,0.4254678785800934,0.4255007207393646,0.42545491456985474,0.42548230290412903
