k,epoch,optimal_threshold,non_os_detected_threshold,non_os_all_threshold,detected_threshold,all_threshold
15,1,0.46328885555267335,0.5381242632865906,0.5381647348403931,0.5381227135658264,0.5381983518600464
15,2,0.4219318389892578,0.5419694185256958,0.5422725081443787,0.5419138669967651,0.5425150990486145
30,1,0.4584896504878998,0.5644207000732422,0.5644850134849548,0.5644190311431885,0.5644450783729553
50,1,0.46277350187301636,0.6077409386634827,0.6077430248260498,0.6077377200126648,0.6077443957328796
50,2,0.2873337805271149,0.6106544733047485,0.6109854578971863,0.6106290221214294,0.610273003578186
50,3,0.24167544841766359,0.6264885663986206,0.6168975234031677,0.6268967986106873,0.6171666383743286
50,4,0.3610861897468567,0.620657742023468,0.6196373105049133,0.6209666132926941,0.6195841431617737
50,5,0.3587037682533264,0.6198288202285767,0.6172540783882141,0.6202080845832825,0.6174073815345764
50,6,0.3273842096328735,0.6271998882293701,0.6203919649124146,0.6293624043464661,0.6219207048416138
50,7,0.39890792965888977,0.6397035717964172,0.627613365650177,0.6403117775917053,0.6342566609382629
50,8,0.39718897342681886,0.6318994760513306,0.6247934699058533,0.6330373287200928,0.6320518255233765
50,9,0.402479475736618,0.6261436343193054,0.6206569075584412,0.6274113059043884,0.6297836899757385
50,10,0.40572545528411863,0.5747743248939514,0.5687392950057983,0.5785068869590759,0.5784921050071716
50,11,0.40636916160583497,0.566434383392334,0.5580442547798157,0.56795734167099,0.566831111907959
50,12,0.4068969666957855,0.5729581117630005,0.561189591884613,0.5749874114990234,0.5712874531745911
50,13,0.4082125186920166,0.5451396703720093,0.5339329242706299,0.5451396703720093,0.5442485809326172
50,14,0.4080192089080811,0.5367061495780945,0.5226554274559021,0.537193238735199,0.5339523553848267
50,15,0.4068739116191864,0.5189735889434814,0.5096023678779602,0.5179961323738098,0.5190494656562805
50,16,0.40576334595680236,0.5206567645072937,0.5092055797576904,0.5186255574226379,0.5189406871795654
50,17,0.40597379207611084,0.5414350628852844,0.5276653170585632,0.5401629209518433,0.5392662882804871
50,18,0.46008663177490233,0.5346142053604126,0.5223145484924316,0.533128023147583,0.530849814414978
