k,epoch,optimal_threshold,non_os_detected_threshold,non_os_all_threshold,detected_threshold,all_threshold
30,1,0.5166351437568665,0.32225003838539124,0.3215542435646057,0.32227352261543274,0.3218275010585785
30,2,0.47178632616996763,0.14228694140911102,0.23769450187683105,0.14004886150360107,0.15096433460712433
30,3,0.537061583995819,0.12224086374044418,0.17171639204025269,0.13196039199829102,0.13466224074363708
30,4,0.5421033203601837,0.6871914863586426,0.6686310172080994,0.6877163648605347,0.6820218563079834
30,5,0.6184459686279297,0.6984362602233887,0.6693269610404968,0.7109024524688721,0.6943435668945312
30,6,0.5813288241624832,0.6497999429702759,0.6162295937538147,0.6724534034729004,0.6205092668533325
30,7,0.5538963794708252,0.6010634303092957,0.531503438949585,0.6515004634857178,0.6166507005691528
30,8,0.5374160468578338,0.6040853261947632,0.47622889280319214,0.6286165118217468,0.5710960626602173
30,9,0.6224575459957122,0.6017181277275085,0.4460820257663727,0.6553274393081665,0.5802420377731323
30,10,0.6208236873149872,0.5094922780990601,0.45087534189224243,0.615298330783844,0.5364618897438049
30,11,0.6219451904296875,0.49324560165405273,0.43084999918937683,0.5637641549110413,0.5316474437713623
30,12,0.6186424851417541,0.48542970418930054,0.42548495531082153,0.5471510887145996,0.5231614112854004
30,13,0.6182027578353881,0.4860765039920807,0.42496272921562195,0.5464515089988708,0.5214658379554749
30,14,0.6000434637069703,0.4816408157348633,0.42424696683883667,0.5463401079177856,0.5272078514099121
30,15,0.6175034165382385,0.48831459879875183,0.42552709579467773,0.5541777610778809,0.5320558547973633
30,16,0.598688954114914,0.48414868116378784,0.4253751039505005,0.5728568434715271,0.5342572331428528
30,17,0.5946725964546203,0.4932004511356354,0.42691150307655334,0.5786912441253662,0.5315858721733093
30,18,0.5949373006820678,0.48460084199905396,0.4350607395172119,0.5843797922134399,0.5288602709770203
40,1,0.5970810413360595,0.8931756019592285,0.8929442763328552,0.8934022784233093,0.8933570981025696
40,2,0.5587676048278809,0.8815984129905701,0.8589951395988464,0.8866165280342102,0.8642210364341736
40,3,0.5164334774017334,0.8762528896331787,0.8520900011062622,0.8795133233070374,0.8589050769805908
40,4,0.5572265326976776,0.871062159538269,0.8393580317497253,0.8746458888053894,0.8332698941230774
40,5,0.5359018981456757,0.6671887636184692,0.6437884569168091,0.6740367412567139,0.6506910920143127
40,6,0.5258170306682587,0.6222368478775024,0.5938393473625183,0.6359860301017761,0.6026065349578857
40,7,0.5326425969600678,0.5680120587348938,0.5273324251174927,0.5855187177658081,0.5257444381713867
40,8,0.5204142689704895,0.5090165138244629,0.46587875485420227,0.5402369499206543,0.48387813568115234
40,9,0.537723845243454,0.5057212114334106,0.4522426724433899,0.5411073565483093,0.45512524247169495
40,10,0.5881260752677917,0.47805190086364746,0.41164839267730713,0.5376946926116943,0.40113043785095215
40,11,0.6075982093811035,0.43923699855804443,0.37860107421875,0.5066799521446228,0.360190749168396
40,12,0.6026016533374786,0.44395989179611206,0.3755422830581665,0.5128399729728699,0.35799726843833923
40,13,0.6259527027606964,0.4333994686603546,0.3700977861881256,0.5114791393280029,0.34924983978271484
40,14,0.6272021472454071,0.4321615397930145,0.3703491985797882,0.5037319660186768,0.3449890613555908
40,15,0.6179167687892914,0.42931032180786133,0.3725452423095703,0.5089084506034851,0.34540390968322754
40,16,0.6187743723392487,0.42513027787208557,0.3713752031326294,0.5026035308837891,0.34389278292655945
40,17,0.6144580185413361,0.41955703496932983,0.37194404006004333,0.5005664825439453,0.34228113293647766
40,18,0.6198054134845734,0.41931742429733276,0.3629109859466553,0.5007539987564087,0.33867785334587097
50,1,0.5497802495956421,0.2011784315109253,0.2012251615524292,0.20127713680267334,0.20127665996551514
50,2,0.5636736750602722,0.06195120885968208,0.13890431821346283,0.059916410595178604,0.08514871448278427
50,3,0.5440070033073425,0.0769619345664978,0.13267961144447327,0.07346543669700623,0.05629487335681915
50,4,0.5567597925662995,0.07321976125240326,0.12113997340202332,0.06982390582561493,0.07189266383647919
50,5,0.5361849188804626,0.0477515384554863,0.08454995602369308,0.04378635436296463,0.06158006563782692
