k,epoch,optimal_threshold,non_os_detected_threshold,non_os_all_threshold,detected_threshold,all_threshold
5,2,0.10831048488616943,0.4174695909023285,0.42032569646835327,0.41717880964279175,0.41807234287261963
5,4,0.06306707113981247,0.38100799918174744,0.37399807572364807,0.38491159677505493,0.37968820333480835
5,6,0.08270926624536515,0.37557899951934814,0.2966543436050415,0.39447686076164246,0.3808833360671997
5,8,0.15475834310054778,0.6195000410079956,0.5989236235618591,0.6136062145233154,0.5936432480812073
5,10,0.11837297230958939,0.6269329190254211,0.6034731268882751,0.6358899474143982,0.6079495549201965
5,12,0.12666061222553254,0.6235969662666321,0.6102805137634277,0.6366524696350098,0.6174425482749939
5,14,0.12876611649990083,0.606770396232605,0.6014262437820435,0.6212760210037231,0.6088624000549316
5,16,0.12358628511428833,0.6019415259361267,0.5985538959503174,0.6182321906089783,0.6056541800498962
5,18,0.12363830506801606,0.5903116464614868,0.5906257629394531,0.614945650100708,0.5988427996635437
10,2,0.13767550587654115,0.6597525477409363,0.6577057242393494,0.6635035872459412,0.6605069041252136
10,4,0.0091388501226902,0.6813351511955261,0.6630243062973022,0.6813351511955261,0.6630243062973022
10,6,0.08333944529294968,0.6908939480781555,0.6714633703231812,0.6954081654548645,0.6815472841262817
10,8,0.05050459951162338,0.6604509949684143,0.6483129262924194,0.6625308394432068,0.6548643708229065
10,10,0.09858464747667313,0.6641605496406555,0.6490198969841003,0.6659126877784729,0.6550714373588562
10,12,0.11233268678188324,0.6643291115760803,0.6485311985015869,0.6665079593658447,0.6537163853645325
10,14,0.10003016889095306,0.6411482095718384,0.6277820467948914,0.6420441269874573,0.6309165358543396
10,16,0.09175214022397996,0.6037040948867798,0.5917738080024719,0.6039944291114807,0.5944579839706421
10,18,0.08331377804279327,0.5673491358757019,0.5575885772705078,0.5671037435531616,0.5604003071784973
15,2,0.13595730066299438,0.6415084004402161,0.6420042514801025,0.6422186493873596,0.6422019600868225
15,4,0.0570701003074646,0.6401941776275635,0.6416535973548889,0.640130341053009,0.6416481733322144
15,6,0.0694032222032547,0.6411294341087341,0.638853907585144,0.6414291858673096,0.6362416744232178
