k,epoch,optimal_threshold,non_os_detected_threshold,non_os_all_threshold,detected_threshold,all_threshold
40,12,0.5779250502586365,0.8631017804145813,0.7561601400375366,0.8693291544914246,0.8015319108963013
40,14,0.5753145337104797,0.946199357509613,0.9345093369483948,0.9482206106185913,0.9292905330657959
40,16,0.5792869985103607,0.9906784296035767,0.9914414882659912,0.9911619424819946,0.9891967177391052
40,18,0.57715322971344,0.9891401529312134,0.9835464954376221,0.9895806908607483,0.982772946357727
50,4,0.5685900330543519,0.014500696212053299,0.07770516723394394,0.01425120048224926,0.041774433106184006
50,6,0.5743943929672242,0.020241135731339455,0.06713580340147018,0.01997877098619938,0.04857201129198074
50,8,0.5824907720088959,0.022165240719914436,0.05675157159566879,0.02178558148443699,0.04635396972298622
50,10,0.5800377070903778,0.8013788461685181,0.6353434324264526,0.8177220225334167,0.6491386294364929
50,12,0.5776885747909546,0.8708924055099487,0.7392933368682861,0.8834590315818787,0.7282027006149292
50,14,0.5771415650844574,0.9336230754852295,0.8038843274116516,0.9406411647796631,0.8406214714050293
50,16,0.5785072922706604,0.9853245615959167,0.9634010195732117,0.9864301681518555,0.9546536207199097
50,18,0.5799734950065613,0.9880819320678711,0.9728126525878906,0.9886468052864075,0.9761285781860352
100,4,0.6675106167793274,0.16983471810817719,0.24722827970981598,0.1672523021697998,0.20236295461654663
100,6,0.5790701150894165,0.18383881449699402,0.2560997009277344,0.1828502118587494,0.22466735541820526
100,8,0.5702901363372803,0.1833520531654358,0.20713119208812714,0.18254315853118896,0.2201423943042755
100,10,0.5698215782642364,0.7210512757301331,0.45854222774505615,0.7441753149032593,0.5448267459869385
100,12,0.5713179051876068,0.8620477914810181,0.72914057970047,0.8742774128913879,0.7769531607627869
100,14,0.5737155318260193,0.9126392006874084,0.8149971961975098,0.9208455085754395,0.7319814562797546
100,16,0.5760059833526612,0.9532422423362732,0.9115728735923767,0.9585598111152649,0.7976034283638
100,18,0.5811228036880494,0.9649498462677002,0.8963034749031067,0.9682179093360901,0.9147341847419739
