k,epoch,optimal_threshold,non_os_detected_threshold,non_os_all_threshold,detected_threshold,all_threshold
5,2,0.38181008100509645,0.25096750259399414,0.30642566084861755,0.24366703629493713,0.31453579664230347
5,4,0.3783495008945465,0.5769178867340088,0.676706850528717,0.5635879635810852,0.5801607966423035
5,6,0.3883898854255676,0.8938041925430298,0.898658812046051,0.893861711025238,0.8866302967071533
5,8,0.38997390270233157,0.8645334839820862,0.8633641004562378,0.8409056067466736,0.7925417423248291
5,10,0.390982049703598,0.8724448680877686,0.8811053037643433,0.8600943088531494,0.8188002705574036
5,12,0.39332190752029417,0.8634454011917114,0.882721483707428,0.853627622127533,0.8206434845924377
5,14,0.3872988045215607,0.8629332780838013,0.8738296031951904,0.8504926562309265,0.809538722038269
5,16,0.3947757661342621,0.8830966949462891,0.8905827403068542,0.8626254200935364,0.8380446434020996
5,18,0.3946323454380035,0.8772797584533691,0.8922837972640991,0.8565603494644165,0.841335654258728
10,2,0.38951411843299866,0.635484516620636,0.6435778737068176,0.6349315643310547,0.6381368637084961
10,4,0.3881557285785675,0.3718676269054413,0.41745230555534363,0.3718676269054413,0.40066438913345337
10,6,0.4412278443574905,0.574808657169342,0.8226521611213684,0.548984706401825,0.5460097789764404
10,8,0.46222970485687254,0.6139084696769714,0.8382556438446045,0.5014948844909668,0.6007668972015381
10,10,0.4618176519870758,0.6624802947044373,0.8531952500343323,0.5606469511985779,0.6275535225868225
10,12,0.46291553378105166,0.6732078194618225,0.8624430298805237,0.618415355682373,0.6472603678703308
10,14,0.46205114126205443,0.6816726326942444,0.8692170977592468,0.623681902885437,0.6523191928863525
10,16,0.4575203597545624,0.6885606050491333,0.8700827360153198,0.6170656085014343,0.662186324596405
10,18,0.45593284964561465,0.6703951358795166,0.8652803301811218,0.6308310031890869,0.6598710417747498
20,2,0.369432532787323,0.4292377233505249,0.43840646743774414,0.42522555589675903,0.4395020306110382
20,4,0.3827793955802917,0.3142818212509155,0.33763962984085083,0.3116120994091034,0.3374468684196472
20,6,0.37948992252349856,0.15469761192798615,0.4018934667110443,0.13642606139183044,0.3371806740760803
20,8,0.38574586510658265,0.38771501183509827,0.4766075909137726,0.32264444231987,0.3995296359062195
20,10,0.3858303964138031,0.31966012716293335,0.47095558047294617,0.25911301374435425,0.3786562383174896
20,12,0.38916873931884766,0.29193398356437683,0.4899474084377289,0.3027473986148834,0.3952755033969879
20,14,0.38789398074150083,0.29142627120018005,0.48654860258102417,0.28110387921333313,0.4010430872440338
20,16,0.3902573764324188,0.35209208726882935,0.49720677733421326,0.3136795163154602,0.44081783294677734
20,18,0.3913411796092987,0.37544819712638855,0.539093554019928,0.36244848370552063,0.45634302496910095
20,20,0.4496167540550232,0.35413214564323425,0.5203792452812195,0.3241273760795593,0.39950233697891235
20,22,0.3913889467716217,0.36084696650505066,0.5312342047691345,0.3260073661804199,0.44609808921813965
20,24,0.388528448343277,0.36601707339286804,0.5605461001396179,0.31028005480766296,0.46818533539772034
20,26,0.3924891591072083,0.39506179094314575,0.5385862588882446,0.3464038372039795,0.47157084941864014
20,28,0.3937571942806244,0.313303142786026,0.5193078517913818,0.28145304322242737,0.45425868034362793
20,30,0.39273343086242674,0.3708571195602417,0.5581490397453308,0.3253994882106781,0.4859600365161896
20,32,0.3931437134742737,0.3730863630771637,0.5893558263778687,0.3159124553203583,0.5045400261878967
20,34,0.39293997287750243,0.3717889189720154,0.6045200228691101,0.33139294385910034,0.507736325263977
20,36,0.3926581978797913,0.4315410852432251,0.6072985529899597,0.41896852850914,0.5356663465499878
25,2,0.3846080183982849,0.44097965955734253,0.47532254457473755,0.43897539377212524,0.4774017632007599
25,4,0.46847901940345765,0.46427834033966064,0.4606369435787201,0.4619382321834564,0.4766542613506317
25,6,0.3867449700832367,0.3808831572532654,0.5375659465789795,0.3549463748931885,0.5700006484985352
25,8,0.39051082730293274,0.15793472528457642,0.18877799808979034,0.1335885226726532,0.13439929485321045
25,10,0.3910455346107483,0.13841310143470764,0.17533130943775177,0.11597352474927902,0.12544813752174377
25,12,0.38933290243148805,0.15252737700939178,0.17855720221996307,0.1429700255393982,0.13392075896263123
