k,epoch,optimal_threshold,non_os_detected_threshold,non_os_all_threshold,detected_threshold,all_threshold
5,1,0.3517620325088501,0.37717369198799133,0.37710002064704895,0.3771577775478363,0.3771258592605591
5,2,0.419147127866745,0.3535566031932831,0.34023600816726685,0.35716328024864197,0.3569442927837372
5,3,0.3438548564910889,0.3344968557357788,0.3173227906227112,0.3354334533214569,0.32315629720687866
5,4,0.3553554117679596,0.8780319094657898,0.7174100279808044,0.8885313272476196,0.842860996723175
5,5,0.3571977734565735,0.8869627118110657,0.8316429853439331,0.8992275595664978,0.9271966814994812
5,6,0.37449278831481936,0.9673532843589783,0.8409708738327026,0.9750801920890808,0.9711275100708008
5,7,0.3504750728607178,0.9711721539497375,0.928321897983551,0.9717180728912354,0.9658448696136475
5,8,0.352441793680191,0.9737768173217773,0.9138562083244324,0.978496789932251,0.9673622846603394
5,9,0.35175359845161436,0.9761635661125183,0.9032210111618042,0.9801772832870483,0.9682000279426575
5,10,0.3514689266681671,0.975437343120575,0.9027191400527954,0.9797824025154114,0.9665703773498535
5,11,0.35305540561676024,0.9726988077163696,0.9136239290237427,0.974170982837677,0.9614983797073364
5,12,0.3546957910060883,0.9723032116889954,0.9144885540008545,0.9735450148582458,0.9573450684547424
5,13,0.35245401263237,0.9727879166603088,0.9220570921897888,0.9740608334541321,0.9599775075912476
5,14,0.3604120671749115,0.9669695496559143,0.926999032497406,0.9669526219367981,0.9524986743927002
5,15,0.3535446345806122,0.9627988934516907,0.9185421466827393,0.9647175669670105,0.950394332408905
5,16,0.35154828429222107,0.9576983451843262,0.9150599241256714,0.9602202773094177,0.9450047612190247
5,17,0.3516933679580688,0.961243212223053,0.9259611368179321,0.9611270427703857,0.9476192593574524
5,18,0.35610061287879946,0.9529280066490173,0.921258807182312,0.9537932872772217,0.9461288452148438
10,1,0.35862985253334045,0.3402872085571289,0.340225487947464,0.3402872085571289,0.34025004506111145
10,2,0.3992682248353958,0.3034910559654236,0.2972802519798279,0.305599182844162,0.2996414005756378
10,3,0.3273922324180603,0.29121217131614685,0.2719752788543701,0.2914842963218689,0.2755269706249237
10,4,0.30237205103039744,0.5496771931648254,0.6560550928115845,0.5158957839012146,0.5423814654350281
10,5,0.3366949737071991,0.8953642845153809,0.9149988889694214,0.8593729138374329,0.8646513819694519
10,6,0.3669651627540588,0.9526078701019287,0.9446191191673279,0.9494575262069702,0.9368862509727478
10,7,0.35204153060913085,0.790143609046936,0.8539673686027527,0.8369284272193909,0.8341040015220642
10,8,0.3523151695728302,0.7866860628128052,0.8579379916191101,0.8588271737098694,0.8351289629936218
10,9,0.35273008942604067,0.7631574273109436,0.8463271856307983,0.8177273869514465,0.8267067074775696
10,10,0.35171270966529844,0.7626886963844299,0.8384713530540466,0.8320833444595337,0.8211830854415894
10,11,0.34894288778305055,0.7613512277603149,0.8292629718780518,0.8357136845588684,0.8199167251586914
10,12,0.34393528997898104,0.7418451309204102,0.8311702609062195,0.8383991718292236,0.8299902081489563
10,13,0.34982192516326904,0.7458332180976868,0.829646110534668,0.8573641180992126,0.8343770503997803
10,14,0.3495721995830536,0.7635946273803711,0.8506655693054199,0.8409865498542786,0.8522140383720398
10,15,0.3506670594215393,0.7677409648895264,0.8421928286552429,0.8413447141647339,0.8422404527664185
