k,epoch,optimal_threshold,non_os_detected_threshold,non_os_all_threshold,detected_threshold,all_threshold
10,1,0.461720222234726,0.47961586713790894,0.4795577824115753,0.4796244204044342,0.4795863628387451
10,2,0.4980082333087921,0.21856051683425903,0.3428784906864166,0.21593685448169708,0.29645970463752747
10,3,0.45853586196899415,0.17412646114826202,0.33069974184036255,0.16964459419250488,0.3124350905418396
10,4,0.46878262758255007,0.8422145843505859,0.8336777687072754,0.8397239446640015,0.8273612856864929
10,5,0.4665638506412506,0.8307726383209229,0.8333966135978699,0.8254559636116028,0.8137391805648804
10,6,0.39504902362823485,0.8401530385017395,0.8375595808029175,0.8365890979766846,0.8357991576194763
10,7,0.4584434688091278,0.834498405456543,0.8224244713783264,0.8401474952697754,0.8327405452728271
10,8,0.46951391696929934,0.8329428434371948,0.8281171321868896,0.8373780250549316,0.8303025364875793
10,9,0.46271708607673645,0.8401272296905518,0.8219470381736755,0.8409116864204407,0.8309492468833923
10,10,0.38428217768669126,0.8102744817733765,0.8008089065551758,0.8102744817733765,0.8051479458808899
10,11,0.4613737642765045,0.8598179221153259,0.8553006052970886,0.8596130609512329,0.8513116836547852
10,12,0.4629761457443237,0.8337554931640625,0.8170725703239441,0.8311925530433655,0.8137548565864563
10,13,0.4722647190093994,0.8383529186248779,0.8195568919181824,0.8346736431121826,0.8084442019462585
10,14,0.4773766577243805,0.8323799967765808,0.8192195296287537,0.8301814198493958,0.8085169196128845
10,15,0.4761695981025696,0.8318447470664978,0.8148126006126404,0.8325205445289612,0.8031781911849976
10,16,0.477687668800354,0.8421273231506348,0.8260613679885864,0.8424497246742249,0.812443733215332
10,17,0.47903282642364503,0.8265600204467773,0.8141705989837646,0.8265600204467773,0.8006664514541626
10,18,0.47920853495597837,0.8317462205886841,0.8153301477432251,0.8344735503196716,0.8012971878051758
15,1,0.4647649645805359,0.19833904504776,0.1984333097934723,0.1983223408460617,0.19832076132297516
15,2,0.50810307264328,0.004114451818168163,0.048506610095500946,0.003733108751475811,0.03816656395792961
15,3,0.39641633033752444,0.012778832577168941,0.047893572598695755,0.012588812969624996,0.047783013433218
15,4,0.450933051109314,0.7450110912322998,0.7476213574409485,0.7474408149719238,0.7428438663482666
15,5,0.45305118560791013,0.7978701591491699,0.7882751822471619,0.7980031967163086,0.7711711525917053
15,6,0.45429992079734804,0.821661114692688,0.8377739787101746,0.817795991897583,0.8251985907554626
15,7,0.4527284562587738,0.7787384390830994,0.7768964171409607,0.7771924734115601,0.7676684260368347
15,8,0.46937328577041626,0.7579354047775269,0.761128842830658,0.7540456056594849,0.7582473754882812
15,9,0.46284971833229066,0.791662335395813,0.7868003249168396,0.7961018681526184,0.784994900226593
15,10,0.4671805799007416,0.7925167679786682,0.785757303237915,0.7961273193359375,0.7909703850746155
15,11,0.47010443210601804,0.8208219408988953,0.8177175521850586,0.8208219408988953,0.8115270137786865
15,12,0.45576599836349485,0.7807689905166626,0.7807122468948364,0.785142183303833,0.7738296389579773
15,13,0.46680362820625304,0.7895930409431458,0.7779905200004578,0.7932436466217041,0.7837069630622864
15,14,0.4759789347648621,0.7618224620819092,0.7619272470474243,0.7694212794303894,0.7466820478439331
15,15,0.46700297594070433,0.7738143801689148,0.7727581262588501,0.7777115106582642,0.7615846991539001
15,16,0.4709623396396637,0.7730479836463928,0.7643097043037415,0.7769892811775208,0.7539178133010864
15,17,0.4725488007068634,0.7810347080230713,0.7759028077125549,0.7878071665763855,0.7639323472976685
15,18,0.46977308988571165,0.7809721231460571,0.7752682566642761,0.7839323878288269,0.7622129917144775
20,1,0.46454347372055055,0.6980300545692444,0.6981029510498047,0.6980154514312744,0.6980468034744263
20,2,0.4757107973098755,0.7233374118804932,0.7099005579948425,0.7250033617019653,0.7224145531654358
20,3,0.4525503695011139,0.7341634631156921,0.7426822781562805,0.7321087718009949,0.7311911582946777
20,4,0.40475242733955386,0.7579604983329773,0.746874988079071,0.7564966678619385,0.7418082356452942
20,5,0.45768991112709045,0.74728924036026,0.7314636707305908,0.7419328093528748,0.7260197997093201
20,6,0.3887778639793396,0.7129281163215637,0.7087951898574829,0.7118690609931946,0.7025116682052612
20,7,0.43799916803836825,0.6653180718421936,0.6594223976135254,0.6639440059661865,0.6587023138999939
20,8,0.38144956827163695,0.7102084755897522,0.7047035694122314,0.7109015583992004,0.6947415471076965
20,9,0.46127845644950866,0.740918755531311,0.7321600914001465,0.7406743168830872,0.7405251860618591
20,10,0.4666416049003601,0.7185401916503906,0.7107194066047668,0.7187541127204895,0.7109724283218384
20,11,0.40246160626411437,0.7141318321228027,0.7092256546020508,0.7156935334205627,0.7089651823043823
20,12,0.4565809011459351,0.6927595734596252,0.6789570450782776,0.6922177076339722,0.6877341270446777
20,13,0.46763902306556704,0.7260451316833496,0.7131490111351013,0.7270109057426453,0.7263093590736389
20,14,0.46765193343162537,0.7237992286682129,0.7166144847869873,0.7275162935256958,0.7266296744346619
20,15,0.46887383460998533,0.7328076958656311,0.7247286438941956,0.7384347319602966,0.7347620725631714
20,16,0.4671520709991455,0.7236034870147705,0.7092324495315552,0.7251663208007812,0.7184683680534363
